nrep,I3ueta,I3us10,I3u1,I3deta,I3ds10,I3d1,I3seta,I3ss10,I3s1,I3Teta,I3Ts10,I3T1,I4eta,I4s10,I41,I5eta,I5s10,I51
137,-1.775266,-5.439656,4.170634,5.279230,-1.640205,-0.645635,0.216921,8.368576,-6.216289,-6.374912,-6.684546,9.080859,0.557245,4.222064,-9.229304,-7.148982,8.827013,7.258238
138,-3.864440,-3.419091,4.907775,-5.291176,0.327713,-5.720867,-6.836878,-7.004478,7.863185,-1.057889,-9.982191,1.900715,0.831027,2.031843,-7.137261,1.337947,-1.721322,-6.100504
139,-1.080362,-5.192146,-0.757537,4.433636,1.596633,9.370194,-0.953472,0.770458,4.130488,3.090009,-5.452198,8.660699,3.896929,-1.973341,-7.780091,0.171564,0.578811,-0.492765
140,-3.621815,8.725142,-4.915963,6.493779,-0.799684,-2.752530,5.082189,0.023960,-6.658883,-4.456369,-6.428507,3.140468,0.197403,4.463884,-8.849361,-3.280367,7.461910,-8.866951
141,2.112551,-5.340754,6.139718,5.672608,-5.351519,0.154057,-3.669027,-3.589420,5.297293,6.695667,-3.461207,8.434568,7.618767,-9.792154,-6.979377,2.560742,-3.581919,-1.606285
142,-9.781404,9.673828,-0.990631,6.054948,6.103111,-9.275752,1.616840,-2.318949,-8.199763,1.156958,-7.673797,8.750321,3.732595,-4.566058,-8.474301,-1.952217,5.465044,1.954570
143,-7.957010,-2.373699,4.155849,-2.625269,6.092804,-6.495824,8.380751,-3.873748,0.162120,9.426345,4.120010,3.254360,5.581478,-7.214130,-5.668913,-0.458259,6.098303,-3.436292
144,-6.107124,2.002867,-2.094627,1.530096,-7.275143,9.020878,-2.512860,4.958708,8.545237,-2.063382,-3.778360,-1.146829,2.209048,-2.808948,-7.033546,-5.030172,9.666148,-1.167263
145,-9.777857,-6.933523,9.304156,-9.451472,3.923163,9.062690,7.744654,-1.372511,-3.967818,-4.924155,-8.754897,-2.790519,-1.769540,7.597924,-8.099010,-2.993640,0.257843,7.162707
146,-3.578770,-7.017951,5.617037,7.714185,3.082988,-5.263740,-3.619935,3.274461,5.218754,5.722564,2.090712,6.798914,2.005899,-0.423256,-0.250535,4.219459,-8.676612,3.278147
147,-6.658174,0.025622,-5.684368,-3.584599,9.030191,6.532066,-8.882234,0.284482,4.339055,5.347198,-8.998569,-3.855299,1.655583,-1.791304,0.050882,-5.836629,5.055232,9.795271
148,-1.121911,2.235861,-1.047194,-5.005661,-2.375956,0.391900,-3.114216,6.279745,4.201940,2.409201,-6.497914,2.880278,1.701537,-8.781284,1.080462,3.918581,-3.172817,1.584869
149,0.130743,9.587922,-5.966140,2.783905,3.023117,7.734670,2.103789,2.746349,-5.939014,-1.644267,-6.312193,-9.907346,-2.519300,9.872554,-4.995938,0.503212,-3.905974,-2.939623
150,-6.136193,4.773869,7.565558,3.751489,-1.352432,8.104981,3.035121,-4.119206,-0.809709,4.324560,-3.095119,6.723144,3.611892,-4.514056,-4.118861,3.508925,-1.354335,-8.509059
151,-7.249055,-1.660108,0.821367,5.469620,-3.323527,-9.982898,6.095792,-7.016889,-7.808509,5.654633,-0.290402,-6.580236,-0.820327,-5.948577,8.866631,2.572161,3.527201,-8.283815
152,3.602055,-4.863606,-5.987973,-6.949817,-0.598916,8.482755,-4.383192,-7.937387,1.263453,4.569581,3.349291,6.531264,3.862731,1.970966,-9.579962,2.651254,-5.147440,-0.799373
153,-9.286275,4.602918,9.175459,2.779854,7.321273,-9.997812,-1.436144,-8.208869,8.845378,-7.266592,2.843797,2.917267,-1.378974,-4.408318,4.146365,-0.458272,7.835574,-9.548853
154,0.226369,-3.103384,2.288682,7.572187,2.572026,-0.490285,3.293163,3.377477,-2.785542,0.713489,-8.462052,-3.590704,-0.578806,3.698073,-1.814215,2.308122,-6.284215,-2.140836
155,-8.677108,2.455051,-3.649614,-0.389922,-5.720537,0.532022,-0.607645,0.027343,7.505157,4.634060,2.732334,-4.034923,0.723929,-1.646195,0.363224,2.790276,-2.999287,-1.700712
156,-5.529248,-4.103854,-2.256031,1.392748,7.511691,-8.574114,4.072095,6.477293,-9.299225,6.210122,-8.330809,-6.247917,5.190600,-2.817572,-9.517791,0.697369,-2.096708,-5.036520
157,-1.638327,2.949305,-7.574226,6.575618,-2.710867,-1.319326,-3.867714,5.694062,-1.670121,-9.656032,-7.223798,-0.243354,-3.669238,4.349786,-1.703003,1.052161,-4.949786,3.633136
158,-9.092890,4.636721,-4.577660,5.435446,-2.898737,-2.546631,0.905825,-4.243811,-6.421528,-6.938575,6.564481,-4.126068,-3.617242,0.961206,2.605703,0.008634,1.559444,4.967642
159,1.610914,-7.284145,2.439297,7.838696,3.614730,-6.843801,-4.838636,6.666375,-2.963199,1.495295,8.816730,-4.144068,-1.773874,4.998104,1.110912,4.316289,-7.004427,-3.886496
160,4.753479,-6.640736,-8.714877,8.501115,-5.566622,-1.643591,1.287061,0.082252,0.941012,8.335153,3.917769,-7.407437,5.493654,-2.862663,-8.274366,-3.273471,3.851548,1.518604
161,1.201958,-3.873731,-1.344703,8.765364,-8.764562,-2.497308,-2.882249,1.892599,-0.722962,8.588604,-7.473081,7.887928,5.988265,-9.574630,-0.033837,-2.611356,2.235648,4.825729
162,-5.364646,5.477089,-0.051647,4.778987,-9.242810,6.778148,2.441574,-6.556025,-1.468877,-7.631006,-8.434853,6.040944,-5.638329,1.079152,9.134486,1.285223,-0.458331,2.409568
163,4.055307,-5.874295,-9.591438,-5.104620,-9.132837,-4.883360,-7.975252,3.234144,4.158388,-9.320065,-0.599356,-6.300702,-1.866155,4.757977,-8.914522,2.004015,-7.741536,7.751839
164,5.654931,8.585905,6.670805,6.694998,-2.024417,5.741363,8.121160,-8.388556,8.375693,2.767772,-4.793565,5.887441,-2.303929,2.842150,9.315795,4.599905,-8.749523,-4.682541
165,-6.607219,9.717129,-0.820864,-4.691287,5.833100,-4.874795,2.558842,-7.951166,3.157767,2.908503,-5.176267,-4.596914,3.678074,-3.621716,-9.704130,3.229779,-1.358120,-7.238154
166,5.179103,-3.814701,4.591465,1.104993,-6.145622,-4.661584,1.954279,4.325755,3.621427,-7.198071,6.469383,-2.541973,-3.690977,2.388261,5.020339,-3.666297,7.970402,-1.543556
167,0.749533,-4.343788,-3.749659,6.212345,-9.525937,6.111169,-0.037221,-8.827376,8.504086,-2.994105,1.313028,8.543825,1.244433,-3.008199,-2.189941,-2.043204,7.242335,-4.494734
168,-7.044756,9.246518,2.797687,2.852424,3.475742,8.507359,-0.786162,-4.042901,0.524611,6.729356,-3.118777,-3.437773,-0.139250,-2.764215,7.620118,0.242315,-1.613422,3.113512
169,-3.368671,2.907802,-8.927367,7.267820,-6.506824,-2.494488,1.726092,1.200720,-8.565882,2.508786,0.537393,-5.774699,2.257505,-0.013779,-6.482894,-5.837574,7.483276,8.980418
170,0.210189,5.445885,-3.617310,3.258991,-5.809727,-8.175249,1.717033,-0.408983,8.077409,2.252679,-8.075728,-9.210872,-2.827385,-2.700235,8.850762,6.727195,-7.684917,-6.720021
171,2.638832,-8.540121,6.971414,9.075892,6.083452,-3.709619,-3.733568,-1.713398,1.320546,6.864247,4.034803,2.421843,4.788993,-1.165478,-6.805140,2.170491,-3.065888,-5.388418
172,-4.694392,-8.947525,5.703930,-3.463838,0.537650,4.390787,9.869292,-7.879580,-2.346491,5.445940,-6.472235,-1.340973,0.937355,4.489953,-6.329217,2.220288,-9.297045,8.734503
173,-9.959069,-6.955468,-5.898382,-6.005015,-1.266440,2.535431,3.262658,-3.548323,-8.778467,1.387755,0.695037,-6.580242,-2.262204,-6.152971,6.798391,6.472125,-3.586582,-3.456045
174,2.436141,0.902162,-6.903087,0.799288,-5.095570,3.311150,3.675699,-9.197923,3.003867,0.583144,8.258953,-6.645417,-4.076773,8.076341,6.919920,0.903898,-7.033501,5.893399
175,-6.795827,-9.996514,7.327686,-1.912763,-3.207869,4.817034,-0.496576,-3.922343,9.800784,0.354184,8.466937,-6.699165,2.786870,-3.131314,-4.611395,0.707766,-5.569901,8.498814
176,-7.970801,9.871431,7.266118,-0.739024,8.918288,4.819455,9.941925,-3.520446,-8.635012,9.802123,1.414593,1.821827,1.011499,3.428940,3.568364,-0.370683,-7.224333,9.373180
177,-8.459784,9.105550,-5.038278,-3.611860,2.654312,-1.711287,-8.387464,7.610474,3.361417,-1.924861,9.882361,6.683127,3.110799,-3.004039,-5.706545,-0.437382,0.947728,1.046086
178,-4.965994,-5.529547,4.499664,-8.042962,6.097884,1.027195,-6.495137,-9.284060,-2.008399,-2.265958,8.579199,-0.423172,-0.661161,3.268909,-2.668935,1.379786,-4.853998,5.557396
179,-0.818885,-7.616363,-9.515032,4.806857,-9.363123,8.239977,-6.065945,-4.755965,1.891413,1.424740,4.646082,-8.517743,-3.164672,-2.094643,8.915162,5.990550,-9.031340,4.377110
180,6.057199,0.701159,9.058171,2.499387,2.498730,8.307506,4.706938,-2.788115,-2.381373,6.174396,-6.838012,-0.190969,0.806346,1.182829,3.870229,1.899879,-7.822620,-0.385591
181,-3.202074,-5.083535,5.881380,4.415283,8.978181,-8.629435,-1.277324,3.104624,-0.832389,2.165020,-3.920775,7.982707,4.616844,-9.566443,-2.743587,-1.308904,4.008157,3.354602
182,5.098551,-5.197154,1.485290,2.286865,-2.273217,9.795814,1.911275,0.875537,-4.722105,-9.741500,-7.548129,-4.509529,-6.024864,6.511414,5.854837,-5.101829,4.168109,4.375917
183,2.375462,8.570924,-9.015414,6.116073,1.635829,-5.886012,0.825360,2.926395,-5.850683,9.473324,-0.993188,-9.435000,-0.817914,-1.644002,7.596844,0.590219,-2.980214,7.730679
184,-8.280663,-5.079743,-1.499960,-6.537300,9.773908,-6.581555,5.852325,-6.073359,-9.936671,7.235900,-3.599129,7.896582,0.226678,2.354736,1.384047,-3.282630,3.502294,9.393958
185,-2.329571,2.661157,5.551294,9.124568,-1.034259,-9.436226,-4.680517,-1.121960,1.156963,-1.141970,4.627438,9.322665,-0.380742,2.172892,3.425172,-0.318371,-2.699715,1.820788
186,-8.791664,0.067320,-3.315952,-2.162319,-9.576791,3.195372,-9.903640,-7.163869,-8.160362,0.483995,-5.711020,5.441684,2.609042,-4.432846,-6.540359,6.504445,-9.649214,1.464530
187,-0.733562,9.025257,-1.911464,5.266110,-4.365835,8.389473,6.544032,8.245674,-9.028833,-7.619640,-9.163991,4.148135,-5.608223,5.973209,4.290873,2.097408,-0.376878,-9.937975
188,1.623643,-4.790564,-2.602622,2.966338,1.602253,-9.591163,1.387915,4.681513,9.354638,6.602188,1.506156,9.270087,6.255649,-8.168957,-2.580789,-4.709765,8.066347,2.022419
189,-7.984929,5.964336,5.484299,-1.646896,-2.718647,6.039241,0.917785,6.996096,-6.231015,4.513734,6.752417,0.708015,2.453628,0.265357,-2.625530,1.231493,-1.670588,-2.607695
190,0.262547,-3.062832,6.652809,1.495552,8.277224,1.371957,-5.065582,6.103663,-2.771268,-5.443541,-1.573883,-6.983692,-5.312918,4.843900,7.720551,-0.667385,-1.272927,2.699273
191,-4.927602,-8.814392,-5.497887,5.389831,-8.266203,4.248762,-8.362574,-2.550670,5.324379,-7.186709,-7.018323,6.813423,-2.650708,6.531781,-4.043979,-2.757533,1.518287,5.736374
192,2.674018,-9.165755,3.087435,-3.665577,-3.471916,-9.171873,-8.202958,0.781021,2.276217,-5.501218,8.355164,7.823637,-0.998835,-7.254062,6.434313,4.600386,0.195922,-7.055668
193,-6.621615,1.097880,8.913262,-9.923692,3.183465,2.448457,-0.629061,9.080531,-1.269632,-5.259956,-3.711969,8.384998,-3.325488,1.849806,3.960155,0.307648,2.333715,-2.421461
194,-1.784704,-1.547314,-6.230407,7.577175,-8.024079,-7.030172,1.653046,-9.068112,5.258036,9.931274,-3.906082,3.074221,1.195330,-3.585692,7.128387,-1.232750,-1.313461,9.451607
195,3.542732,4.635149,8.468482,6.421371,8.476341,-9.907353,-1.200559,8.662459,7.333771,-0.736623,2.554375,-5.030594,-2.800689,2.836921,7.502049,-3.033953,5.538717,-4.044854
196,7.072670,-4.309469,-9.755482,2.945685,1.425256,8.564598,4.016992,1.467506,-7.971130,5.616619,4.913164,9.430992,2.247887,-8.814129,5.567617,3.430183,-4.693105,9.221435
197,-5.845397,-2.063989,-7.071421,5.910667,1.846797,-5.562854,7.149624,-4.952116,2.583872,9.937761,4.186710,4.551036,4.224743,-2.032626,-3.607879,5.531960,-9.053641,-0.248624
198,7.605599,2.297134,-5.389938,8.846483,-1.457230,5.738401,-3.824204,4.349526,-4.955777,-0.082472,8.000200,6.373022,3.711306,3.217493,-9.905715,-4.579759,4.886535,0.325786
199,5.149531,-3.159347,-9.333668,6.205047,0.715930,-6.328436,0.376800,-8.275326,-8.767528,-9.143022,8.251717,8.371057,-3.366396,2.123775,4.676492,-1.726455,3.208643,4.996173
200,-2.501516,-9.780059,3.133823,7.088536,0.567716,-5.824724,1.323035,-3.072475,-9.392456,0.189217,5.509015,2.691780,0.585286,-4.115271,6.437565,-2.503266,2.147968,5.338204
201,-9.540604,3.861412,3.047231,-5.147887,0.461746,2.031388,-0.800953,-6.389809,-5.754040,6.913316,-0.048887,-1.197986,4.454939,0.591304,-9.539861,2.737803,-6.968106,-1.267579
202,0.885688,9.193555,-5.622869,-3.675579,-4.255943,4.916383,-0.205204,-2.258054,-6.833515,-6.919941,-0.507950,2.999366,-4.593661,8.066722,1.232004,2.604036,-3.232426,-6.980437
203,-0.157220,0.143748,4.792320,-4.342208,2.091300,5.719261,-5.256645,1.883073,4.796724,7.600343,2.994265,4.407484,3.526421,-7.804985,0.592012,3.376544,0.976296,-6.173556
204,-2.600154,-3.368835,8.331116,6.684407,7.648184,-1.899809,-5.558713,5.074829,7.694894,9.598221,5.322604,-1.349653,3.073417,-3.037849,3.247102,-3.152428,1.272985,7.369660
205,2.913165,-4.216989,5.579702,-3.346577,-4.205714,-3.461854,-0.259803,-4.035615,4.920307,6.856482,-3.024889,-3.472917,4.990381,-3.549840,-7.909049,-0.506351,-2.072520,6.522670
206,-2.606781,2.352610,3.348016,-9.768069,-3.390337,6.575946,-0.612603,-5.496321,-8.366329,2.820363,5.405659,-9.341721,-1.122632,6.915368,-4.106047,4.090807,-7.483329,-0.108142
207,6.213455,1.924125,-6.487799,-4.219997,5.595196,0.082268,7.883104,-5.036544,2.770016,5.625151,0.616004,9.322214,6.540983,-7.454125,-8.242402,-2.089328,5.580612,2.489920
208,2.881105,-6.333035,1.722748,-3.856867,0.258637,4.639948,-2.277864,-7.194367,6.989489,-5.714543,-1.056052,-3.139977,-3.731999,0.274686,4.231359,-0.669790,4.695819,-0.927868
209,2.218671,2.856476,-7.878845,-8.661892,7.653713,9.477473,6.777467,-0.507186,-5.220843,-1.074049,-8.065245,-1.983133,0.711398,-2.649863,-3.059384,-2.855671,9.126546,-7.679495
210,-4.092041,-0.748204,-2.145308,4.293980,5.478198,-2.676865,5.057305,0.427643,-8.264485,-5.182033,2.175446,6.560436,-0.995311,4.256205,-0.076780,1.025913,-5.034754,-1.580593
211,-9.554683,1.909722,-3.336712,1.457049,-4.145523,-0.908601,-1.113472,2.564697,-9.332096,-2.238006,-3.518445,4.635918,4.217883,-9.192068,-7.268939,1.642249,3.815044,-7.817748
212,-6.114973,4.602630,-3.067252,-0.147034,-3.328492,6.712395,3.848370,0.602720,7.403641,0.799751,4.399136,-8.668864,-3.569008,1.498973,9.055260,4.770473,-8.468455,2.248208
213,9.170253,-1.517316,-2.189180,0.211733,-1.254495,-4.198487,-5.042195,9.211353,-3.887507,0.588494,5.946700,-8.583957,-3.216701,5.158006,5.078902,1.723838,-5.601365,4.318604
214,-9.620182,4.521583,-2.404962,-1.560569,-1.944217,-7.842816,1.365040,-9.765654,3.614819,-8.902348,-4.788644,-2.429954,-4.651418,6.980928,-0.258012,2.622463,-4.049229,-4.862899
215,-4.794984,-6.242236,7.743701,-5.618784,8.476782,4.833568,-3.007573,3.615716,-2.093723,-1.944078,-5.232513,0.707754,-0.621501,-9.729228,4.482561,0.198156,6.570243,-1.461843
216,-1.768851,0.538207,-2.740925,-0.111365,-3.969769,-2.490935,3.241848,-3.172539,-7.113684,-1.910537,-1.511037,-1.438125,0.588542,-5.111729,-2.148001,-1.618527,6.398389,3.811267
217,-0.605326,4.015080,-0.508760,2.275484,-5.169325,6.414672,0.408474,-3.335846,-5.461192,0.859311,1.069987,9.218608,2.281541,-5.260941,2.991093,0.407149,2.548380,-6.860210
218,-3.830653,6.279285,-2.831619,4.083745,-2.871607,-1.363796,-3.507085,-2.103318,4.459589,-9.405534,0.798680,-5.981950,-5.723115,2.464997,4.639043,2.312809,-1.287620,-1.632299
219,-2.752808,5.611427,1.161958,1.122420,6.360052,-5.438106,6.657922,0.006279,-2.852391,-2.875204,-7.638179,-4.816566,-2.846407,8.501354,0.723747,-4.186119,5.222396,-8.369475
220,1.681076,-1.893545,-0.123920,2.429962,-4.767576,5.497628,-3.111744,8.549999,-5.670038,-4.857599,7.282209,-4.646634,-2.633207,-1.003843,7.677326,-3.937335,8.279698,-1.967087
221,-7.254268,-6.694154,0.487073,-3.248248,-8.116523,3.825908,-3.179583,-3.339030,-9.355575,-8.760570,7.504853,7.652222,-3.342575,-4.158443,7.255711,-0.488642,5.767064,2.692470
222,-2.686120,3.197477,3.978799,2.466842,3.588674,-0.268060,-8.654443,0.673917,6.667636,3.284573,-9.761983,4.387195,1.274055,0.326484,-5.219535,5.102841,-8.911915,2.109740
223,-4.175848,2.262354,-4.866057,4.932756,5.427963,-4.706318,0.125221,-4.388656,-0.556741,6.903185,-0.525881,-7.919491,-0.128618,-2.283478,1.360924,7.511960,-9.397266,-3.160467
224,2.254222,8.039603,-3.471627,-3.062344,7.932304,-1.829340,-2.029608,3.806088,6.184101,2.345867,-0.780470,2.722198,-2.073062,3.966023,6.330592,-3.708572,2.162476,8.646430
225,-7.631125,0.130885,0.599682,-0.898785,-8.321061,-1.748436,-6.341295,7.020653,-3.098435,4.371311,-8.741052,-0.499153,3.134691,-4.865396,-4.522382,5.949553,-6.345181,-8.940786
226,5.728794,7.318133,0.612407,6.478766,5.368885,0.761456,6.277407,-8.293320,6.326760,0.160814,-2.448316,3.599473,-1.500021,7.787483,5.258705,-7.792254,3.855621,7.805052
227,-4.973689,0.247904,-5.449897,4.707160,0.311742,4.989096,5.887380,4.362711,-9.656405,-3.813283,8.498255,7.514843,-0.502682,-6.128728,5.449206,6.050371,-5.587033,-2.337598
228,4.259833,6.822575,-2.837215,-3.172126,7.478927,-6.966337,-7.720102,5.798811,-1.598940,8.371071,-9.394289,7.658812,2.697069,-8.833114,5.164376,7.131156,-5.802505,-8.098436
229,-8.029819,-6.344250,-7.542390,8.991165,-8.049869,-4.579196,0.681828,-6.380388,3.219636,-1.435559,-4.948871,-8.408049,-2.832846,0.843507,0.170573,3.766853,-1.575328,-6.197881
230,0.873654,-3.374191,-3.183954,-8.909262,5.919228,2.230370,-0.244187,-8.857021,3.590570,1.318297,-9.891134,8.829858,-1.086743,-6.577838,8.878431,0.533105,-0.929071,9.097416
231,-2.844808,8.226425,4.722476,4.712503,-3.673779,7.256382,9.548002,6.662655,-7.955686,-1.124610,-6.440135,-2.042490,-3.529557,5.611880,3.453561,2.981486,-7.703362,0.386695
232,-4.194099,-3.676602,6.832089,-0.429982,-3.843195,0.106714,0.424698,-9.826300,-2.747612,3.542029,7.812149,-9.781485,4.255459,-0.900563,-9.990986,4.528711,-6.698879,-9.739122
233,-2.267369,3.048862,-3.404392,5.774386,-2.548242,-3.965087,-6.373292,-7.868325,-3.722592,-0.902094,1.263066,6.306943,1.882129,-3.885596,-1.193399,5.956974,-9.470797,-0.480104
234,3.200975,3.692093,-1.107659,4.409493,3.683932,2.901378,7.349992,1.997840,7.570128,5.746340,-5.094841,-8.506144,0.460181,2.285947,0.902148,2.916807,-9.508814,-0.912637
235,-3.657445,-3.637721,2.780360,6.030283,-6.386981,-4.792014,1.623313,2.307578,6.623939,-2.299631,-8.587066,4.125162,-2.796605,-2.150503,7.871353,3.246324,-8.167579,9.732969
236,2.374861,5.104688,3.197678,2.737478,-0.571154,4.443942,-5.254766,-0.232457,7.443300,-5.590390,-5.569062,0.104142,-2.868940,9.249418,-2.900836,-7.902810,7.994657,5.309022
237,-5.373963,0.046219,0.370006,-0.005599,9.673036,-4.183888,-0.043130,1.802450,7.520987,6.131230,4.262265,-1.077773,3.542035,-9.878345,1.110777,8.313178,-8.398210,-4.740556
238,-7.976062,9.496156,-5.533351,-0.095779,-4.066039,-2.345223,-4.958113,-8.229635,9.467485,-9.955175,0.877354,6.837430,-4.846905,1.160770,7.981169,1.406208,3.213615,-9.342572
239,-1.791169,5.272377,-7.320733,7.822425,0.542498,-0.813850,0.789643,8.890682,4.611653,-5.858169,1.267280,-1.304061,-0.474935,8.941536,-8.917717,-0.271903,-8.352804,7.880189
240,-5.769880,2.503112,9.973171,-5.049605,-5.483646,9.849515,-0.860588,-2.944057,7.155584,-4.946253,0.107165,-5.282946,-2.677150,1.027100,2.934332,2.394000,-8.084271,9.981787
241,-2.149072,-9.327551,8.434963,7.254427,2.854621,-5.730963,-9.347671,2.656039,1.868573,-7.459102,2.806496,-4.070886,-3.772413,-1.709556,7.367327,2.108818,1.099223,-7.474455
242,-1.820287,-0.827051,0.899669,-4.867279,-8.480849,1.317478,-5.060466,-5.615898,-0.529130,-5.670199,-4.707142,8.216408,-3.232071,3.595560,1.138942,4.001162,-2.943294,-9.746029
243,-7.680911,-4.261886,-4.712448,-2.250695,7.641567,0.887976,-5.906078,9.483571,2.604316,-9.637569,6.417292,8.239935,-2.467079,5.619318,0.872743,-4.182137,1.558412,9.746775
244,7.459105,1.397009,-2.557326,9.365082,1.379368,5.632730,-1.695499,-0.221099,9.826872,-7.396704,8.650577,2.018222,0.348310,8.266444,-8.529937,-7.055249,3.708227,9.616517
245,9.468948,-7.866172,-6.006817,1.322848,-7.364548,-8.946203,6.031098,-6.516274,-5.765613,-4.675084,3.319810,-8.197110,-5.423601,4.652214,5.335800,5.083171,-4.142630,-9.456157
246,-5.145311,8.605747,-0.858517,-0.955388,8.192822,1.546356,1.662198,4.437675,1.908376,2.277470,4.860709,5.047360,2.238529,2.745047,-4.548810,-4.055893,1.728992,7.737798
247,2.246602,9.264121,9.872631,7.014509,4.191687,-1.585390,7.404659,1.265807,-9.274649,8.746247,-5.193884,-5.075387,0.072252,-1.537978,9.553118,-0.905060,-3.341809,5.834595
248,1.379897,0.479390,-3.678008,4.059937,-5.581685,-1.228100,-7.139793,2.036875,-6.499636,-5.122597,0.417475,-8.760743,-5.778330,9.496309,1.998114,-0.281643,-2.781032,5.435157
249,-2.886425,-5.996684,-9.871785,-2.135572,6.333021,-2.939009,-6.495296,-5.832071,3.610146,0.377472,-7.032636,0.151491,0.484753,-4.639473,1.417561,-1.314117,5.709741,-2.139494
250,-7.771755,0.679860,-1.447626,-3.512115,-1.301578,-5.540246,-5.514158,3.906571,0.959077,-5.735777,8.303146,0.196005,-1.243830,-2.188052,1.903359,-0.972101,5.607735,-3.738628
251,-2.151029,-3.854457,9.838417,8.459042,-4.783825,4.248679,6.489499,8.941504,6.317558,-3.776750,-4.337638,6.604018,-1.965788,4.698104,0.566950,4.580718,-8.969441,-7.209603
252,9.474699,-4.443615,-9.132629,-6.092782,-2.905180,1.391811,-5.559285,-0.355831,3.299276,-6.661693,2.599400,-5.060851,-4.147199,3.841658,4.485283,4.955884,-6.886497,-5.762887
253,-0.477737,2.545571,-5.705813,1.724439,7.184198,-6.115535,3.253998,-8.924643,-3.119349,-5.477592,-6.775991,2.557076,-6.014746,8.953027,3.107682,1.534027,-4.587533,3.633235
254,-6.104797,7.890561,-6.091784,1.978427,-2.205323,-6.849301,4.160686,-7.982671,-5.848029,-4.652557,0.301235,-0.179944,-2.240328,-0.876222,4.266432,-2.978334,9.270555,-6.816080
255,-8.218881,8.497059,0.201735,4.940322,-0.953590,1.025206,5.281591,5.277589,-5.140254,-1.502169,1.176799,-4.193805,0.932760,-5.396998,-0.952702,-0.013278,5.194396,-6.001089
256,-0.395202,-8.295645,-8.720580,7.454699,6.167229,-3.801382,-6.854776,6.655725,-6.935354,-3.875325,-9.750791,-6.369627,-2.918634,-1.082079,5.805393,-2.423673,1.928705,4.577644
257,-3.466645,-2.664035,-5.164479,-4.014445,1.923212,0.888583,-5.388333,-2.101181,-0.513609,6.081643,-2.921945,-4.066068,4.811818,-9.907095,-4.188686,2.591858,1.023601,-4.925526
258,-7.543603,-2.785667,-3.799062,1.812889,6.489012,-7.616598,4.568016,1.149231,-1.417364,-5.056306,3.411522,0.252859,1.596315,-2.473992,-3.798863,-0.817768,2.762411,-4.608198
259,-9.951423,-4.030556,-8.191859,-1.793556,-1.612334,-1.139632,-2.223724,-7.003703,2.231962,-3.467963,-9.941933,-2.386428,-0.920959,-1.478740,-5.914481,-2.733532,5.812298,7.037099
260,1.343936,2.208582,-3.698127,-1.812238,0.047368,3.685174,-7.676520,-0.430078,9.293183,-4.811436,7.571662,-6.717081,-2.473164,6.197656,2.257441,0.769936,-6.542677,-0.153706
261,-3.717285,2.329352,-6.533314,1.862048,-0.284198,-1.161811,0.092226,0.219503,-6.485780,1.878211,-9.049916,9.916569,1.231587,0.866783,-5.590778,2.521218,-3.082598,-2.739244
262,-2.240887,9.149467,-0.922980,8.801561,-1.654655,-5.160880,-3.411704,8.666055,2.885322,4.431582,5.815733,4.127389,4.597991,2.910265,-8.061047,-3.910181,1.760378,0.691307
263,-8.454054,4.084698,5.997520,-5.971644,3.713081,-0.681747,7.540301,-7.463224,5.260965,9.530789,3.495169,5.921990,7.034503,-6.942017,-7.081520,-0.431768,0.375731,3.150005
264,5.861486,-5.290860,-9.193430,-2.100417,-4.801721,1.181325,0.424591,-5.959294,1.873278,-8.589100,3.484860,5.055897,-3.891213,-1.466912,8.633347,-5.955398,9.802751,7.997236
265,1.302858,-7.878789,3.352509,4.561517,7.723174,-5.300688,6.951485,-4.488261,-9.326334,5.223388,2.386241,-0.489113,1.725325,-1.059805,0.302407,-2.145935,0.555837,5.105916
266,2.179112,-8.765707,2.626359,9.732112,-0.960896,-5.976005,8.121943,-0.838261,-7.556822,0.694881,8.794153,-0.164469,2.486818,-8.401385,-0.044342,3.869329,1.029534,-6.506047
267,9.181149,-5.130164,-9.755059,6.686202,-0.373220,-3.730636,0.872542,2.977412,4.548634,9.317173,9.488527,-4.915263,1.752943,-0.730828,5.920738,-0.903316,-4.315435,8.581605
268,0.754652,7.875189,0.926159,-4.432371,0.561968,6.731074,8.669708,-9.603112,-1.934539,-8.017432,6.196223,-1.539412,-4.275965,9.940885,0.671968,-0.548446,-3.158291,2.689915
269,-3.484673,0.204973,-8.829578,-2.923711,4.720258,-6.745980,0.295957,3.433271,0.557350,9.044398,-1.560669,8.380806,2.368522,-6.310480,6.372052,4.763831,-8.656224,6.128663
270,-5.306520,6.772538,-0.181805,8.291372,-2.038451,-1.344711,-7.282406,5.090824,0.576983,-5.355830,4.937715,4.824045,-1.488440,0.292413,4.623053,-5.531066,8.928666,0.414068
271,-9.532996,3.210184,-7.029954,-5.623108,8.811942,-4.027768,-0.925852,-8.463786,1.502968,-6.252425,9.629795,-0.870959,-1.454018,-3.663768,4.616861,2.262444,-0.914464,-1.242710
272,-1.337360,-6.977648,8.455914,6.288019,-1.885680,0.324966,7.725828,-2.357886,1.719601,9.732215,1.634405,-2.764509,2.463048,0.437253,-1.091182,0.372480,-3.647535,4.083698
273,-2.827175,2.122942,8.079193,4.979104,1.240755,-8.032390,3.824840,-3.496953,-1.733391,-4.130640,2.536311,1.176299,1.595292,-3.378144,-4.265597,0.855752,2.511840,-7.565973
